instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Warehouse/capb.uai,1200.0,1355.48,1200.0,1200.0,1200.0
WCSP/Warehouse/capmq1.uai,1200.0,1603.32,1200.0,1200.0,1200.0
WCSP/Warehouse/cap112.uai,0.28,2.87,122.98,13.57,14.72
WCSP/Warehouse/cap83.uai,0.07,1.0,18.26,3.16,3.31
WCSP/Warehouse/capmq4.uai,1200.0,1462.41,1200.0,1200.0,1200.0
WCSP/Warehouse/cap124.uai,0.28,1.85,108.45,11.95,11.6
WCSP/Warehouse/cap43.uai,0.03,0.51,2.6,1.18,1.2
WCSP/Warehouse/cap132.uai,0.28,2.0,123.04,12.32,16.01
WCSP/Warehouse/cap121.uai,0.3,2.15,87.19,12.33,16.76
WCSP/Warehouse/cap94.uai,0.07,0.92,14.54,2.67,2.74
WCSP/Warehouse/cap62.uai,0.03,0.53,1.89,1.15,1.34
WCSP/Warehouse/cap102.uai,0.07,0.94,15.52,2.71,3.43
WCSP/Warehouse/capa.uai,1200.0,1304.28,1200.0,1200.0,1200.0
WCSP/Warehouse/cap41.uai,0.03,0.51,1.61,1.09,1.45
WCSP/Warehouse/cap64.uai,0.03,0.5,4.96,1.2,1.6
WCSP/Warehouse/cap44.uai,0.03,0.5,4.94,1.18,1.27
WCSP/Warehouse/capmp1.uai,1200.0,1292.68,1200.0,1200.0,1200.0
WCSP/Warehouse/capmq5.uai,1200.0,1511.95,1200.0,1200.0,1200.0
WCSP/Warehouse/cap101.uai,0.07,0.78,13.53,2.65,3.66
WCSP/Warehouse/capmq2.uai,1200.0,1471.46,1200.0,1200.0,1200.0
WCSP/Warehouse/cap133.uai,0.31,1.95,182.4,17.71,14.66
WCSP/Warehouse/cap103.uai,0.08,0.98,16.24,3.01,3.39
WCSP/Warehouse/cap122.uai,0.28,2.64,120.71,12.53,16.46
WCSP/Warehouse/cap74.uai,0.03,0.64,5.2,1.16,1.14
WCSP/Warehouse/cap91.uai,0.06,1.0,14.07,2.89,4.14
WCSP/Warehouse/capmo5.uai,14.12,70.81,1200.0,1200.0,1194.56
WCSP/Warehouse/capmp2.uai,1059.38,852.92,1200.0,1200.0,1200.0
WCSP/Warehouse/capmp5.uai,613.03,1300.16,1200.0,1200.0,1200.0
WCSP/Warehouse/capmo2.uai,10.41,74.24,1200.0,1200.0,1200.0
WCSP/Warehouse/capmq3.uai,1200.0,1598.54,1200.0,1200.0,1200.0
WCSP/Warehouse/cap93.uai,0.08,0.97,15.74,3.28,3.69
WCSP/Warehouse/capmo1.uai,62.54,162.68,1200.0,1198.49,1200.0
WCSP/Warehouse/cap71.uai,0.03,0.62,1.41,1.32,1.3
WCSP/Warehouse/cap73.uai,0.03,0.63,2.51,1.34,1.21
WCSP/Warehouse/cap61.uai,0.03,0.5,1.48,1.28,1.29
WCSP/Warehouse/cap63.uai,0.03,0.68,2.38,1.1,1.13
WCSP/Warehouse/cap111.uai,0.28,1.96,78.82,13.44,14.2
WCSP/Warehouse/cap134.uai,0.26,1.8,100.2,12.22,11.32
WCSP/Warehouse/cap72.uai,0.03,0.63,1.72,1.14,1.27
