instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/SPOT5/42.uai,0.11080315836233426,0.3708497320484507,0.049787068367863944,0.9763345252637747,0.24686631261998054
WCSP/SPOT5/1506.uai,0.09238810883696248,0.36962794499010865,-1.0,-1.0,0.049799931688633024
WCSP/SPOT5/404.uai,0.8572863089975405,0.9114441129663847,0.40520655346373174,0.9995001249791693,0.9974948099060755
WCSP/SPOT5/412.uai,0.049787068367863944,0.3695084294817579,0.3664152335474043,0.7978776612414331,0.36732483484078166
WCSP/ProteinDesign/2DHC.14p.19aa.usingEref_self_digit2.uai,0.9563241701121292,0.9045660075241612,0.049787068367863944,-1.0,-1.0
WCSP/ProteinDesign/1PGB.11p.9aa.usingEref_self_digit2.uai,0.9998916725345103,0.9977275858511911,0.9985011244377109,0.04983978757421253,0.9954271541102877
WCSP/ProteinDesign/1HZ5.12p.9aa.usingEref_self_digit2.uai,0.9998583433675817,0.9977192714892856,0.9519646464594185,0.049838956918008444,0.9781179626640121
WCSP/ProteinDesign/2TRX.11p.8aa.usingEref_self_digit2.uai,0.9999166701387925,0.9978356788612573,0.9986925221615907,0.04984186427529243,0.9968632632040341
WCSP/ProteinDesign/1HZ5.12p.19aa.usingEref_self_digit2.uai,0.9976111910893349,0.9786152990239817,0.8751044946499635,-1.0,0.049787068367863944
WCSP/ProteinDesign/1CM1.17p.19aa.usingEref_self_digit2.uai,0.9967885012629016,0.9616304978210878,0.13420210978971014,-1.0,0.8756183119062314
WCSP/ProteinDesign/1UBI.13p.19aa.usingEref_self_digit2.uai,0.36726905485392203,0.36787944117144233,0.36323660864223495,-1.0,0.049787068367863944
WCSP/ProteinDesign/1UBI.13p.9aa.usingEref_self_digit2.uai,0.9997167068017649,0.9959747896310116,0.9361252542218175,0.0498302358636623,0.8498744326821505
WCSP/ProteinDesign/1PGB.11p.19aa.usingEref_self_digit2.uai,0.9946808636386143,0.96756274835538,0.6484407220933442,0.2675424870119847,0.04980740223866359
WCSP/ProteinDesign/2PCY.18p.8aa.usingEref_self_digit2.uai,0.99975836253237,0.9949793126628211,0.9337701155588283,0.049830651117358044,0.9695563660734438
WCSP/CELAR/graph06_r.uai,0.9532052747922913,0.9850462676628448,0.7414358264989688,0.04981445878714111,0.8448397341566573
WCSP/CELAR/CELAR7-SUB4_r.uai,0.925905285232652,0.9232625180464313,0.3660280577785349,0.18618470361685027,0.04983189689920818
WCSP/CELAR/graph05_r.uai,0.9994168367724778,0.9930989225594061,0.9124700645830505,0.04982525308921882,0.9610777192239175
WCSP/CELAR/CELAR6-SUB1_r.uai,0.9956013691056246,0.9910156030731119,0.27338492827738514,0.04983978757421253,0.19021047305036726
WCSP/CELAR/scen07_r.uai,0.3677973776003968,0.36787944117144233,0.36781358887466487,0.049809892671035805,0.12565570970420278
WCSP/CELAR/CELAR6-SUB0_r.uai,0.9999166701387925,0.9980103153853083,0.36787944117144233,0.04983729564713252,0.3380594798262281
WCSP/CELAR/CELAR6-SUB4_r.uai,0.9805499741023238,0.9736532937024304,0.36787944117144233,0.08958993500396954,0.04983563443163135
WCSP/CELAR/CELAR7-SUB1_r.uai,0.9985843363318615,0.9889201718270186,0.3678439754317259,0.049840202907506195,0.13404918285848302
WCSP/CELAR/CELAR7-SUB3_r.uai,0.9157990342214648,0.9260750500962484,0.3628770005010929,0.35778527655792625,0.05824288538359704
WCSP/CELAR/CELAR7-SUB2_r.uai,0.9879729106308383,0.9855881921256257,0.18183151859730726,0.049830651117358044,0.18061671872527302
WCSP/CELAR/graph11_r.uai,0.35501365611515945,0.35637830515266194,0.36787944117144233,0.12394198736675369,0.1113230910924104
